       gpst                      B                   L                    H            E(m/s)    N(m/s)   U(m/s) SatNum   DOP
    341940.0000      36.653959     117.079270      91.000000    6.8500   -0.2700    0.0100      12    0.7200
    341941.0000      36.653960     117.079338      91.000000    6.2300   -0.0100   -0.0200      11    0.7600
    341942.0000      36.653959     117.079390      91.000000    4.5300   -0.2500    0.1300      12    0.7600
    341943.0000      36.653959     117.079430      91.000000    3.7400   -0.0100    0.0300      14    0.6800
    341944.0000      36.653958     117.079467      91.000000    3.5300   -0.1800    0.0200      14    0.7300
    341945.0000      36.653957     117.079504      91.000000    3.5200   -0.1200    0.0400      14    0.8700
    341946.0000      36.653956     117.079544      91.000000    3.5900   -0.1400    0.0200      14    0.7500
    341947.0000      36.653954     117.079585      91.000000    3.5400   -0.1600   -0.0400      14    0.7500
    341948.0000      36.653952     117.079624      91.000000    3.3500   -0.1900    0.0600      14    0.7200
    341949.0000      36.653950     117.079656      91.000000    2.6400   -0.2300    0.0700      14    0.7500
    341950.0000      36.653947     117.079679      91.000000    1.9500   -0.2400    0.1300      14    0.7000
    341951.0000      36.653945     117.079695      91.000000    1.4600   -0.2000    0.0400      13    0.6800
    341952.0000      36.653945     117.079700      91.000000    0.5400   -0.0300   -0.0300      14    0.7000
    341953.0000      36.653945     117.079699      91.000000    0.0100   -0.0000   -0.1200      15    0.6600
    341954.0000      36.653945     117.079698      91.000000   -0.0000    0.0000   -0.0000      14    0.6600
    341955.0000      36.653945     117.079697      91.000000    0.0100    0.0100    0.0100      14    0.6600
    341956.0000      36.653946     117.079697      91.000000   -0.0100   -0.0100   -0.0200      14    0.6600
    341957.0000      36.653946     117.079698      91.000000    0.0300    0.0200    0.0800      14    0.6600
    341958.0000      36.653945     117.079698      92.000000   -0.0200    0.0100   -0.0400      14    0.6600
    341959.0000      36.653945     117.079698      92.000000   -0.0200   -0.0200   -0.0300      14    0.6400
    341960.0000      36.653945     117.079698      92.000000    0.0300    0.0200    0.0800      13    0.6400
    341961.0000      36.653944     117.079701      92.000000    0.6300   -0.1300   -0.0800      13    0.7000
    341962.0000      36.653944     117.079707      91.000000    0.5000   -0.0400   -0.1200      14    0.6800
    341963.0000      36.653943     117.079708      91.000000    0.0900   -0.0100   -0.0400      14    0.7000
    341964.0000      36.653943     117.079712      91.000000    0.5500   -0.1200    0.0300      14    0.6600
    341965.0000      36.653943     117.079712      91.000000    0.0200   -0.0100   -0.0900      14    0.6400
    341966.0000      36.653943     117.079712      91.000000    0.0200    0.0100    0.0300      14    0.6400
    341967.0000      36.653943     117.079712      91.000000   -0.0100    0.0000   -0.0200      14    0.6600
    341968.0000      36.653943     117.079712      91.000000   -0.0000   -0.0100   -0.0300      14    0.6900
    341969.0000      36.653943     117.079712      91.000000    0.1500   -0.0200    0.0500      14    0.7000
    341971.0000      36.653946     117.079730      88.000000    0.7200   -0.0600   -0.0300      16    0.6800
    341972.0000      36.653945     117.079740      88.000000    0.9400   -0.0800    0.0500      15    0.7400
    341973.0000      36.653941     117.079750      88.000000    0.9800   -0.4900   -0.0500      17    0.6800
    341974.0000      36.653935     117.079763      88.000000    0.9400   -0.7400   -0.4200      16    0.7600
    341975.0000      36.653926     117.079776      87.000000    1.1100   -0.7500   -0.1900      17    0.7000
    341976.0000      36.653918     117.079791      87.000000    1.2300   -0.8300   -0.0700      16    0.7000
    341977.0000      36.653899     117.079823      87.000000    1.2700   -0.9700   -0.0800      14    0.6900
    341978.0000      36.653899     117.079829      87.000000    0.4900   -0.0600    0.0200      15    0.6600
    341979.0000      36.653899     117.079829      87.000000    0.1600   -0.0200    0.0100      14    0.6600
    341980.0000      36.653897     117.079831      87.000000    0.2200   -0.1800    0.0100      16    0.6500
    341981.0000      36.653895     117.079835      87.000000    0.3200   -0.0400    0.0000      16    0.7400
    341982.0000      36.653893     117.079841      87.000000    0.4900   -0.0800   -0.0000      15    0.6900
    341983.0000      36.653891     117.079846      87.000000    0.3300   -0.0600   -0.0300      16    0.6500
    341984.0000      36.653891     117.079847      87.000000    0.0100    0.0000    0.0000      16    0.6300
    341985.0000      36.653891     117.079846      87.000000    0.0200   -0.0200    0.0100      16    0.6300
    341986.0000      36.653889     117.079845      87.000000    0.1100   -0.1900   -0.0500      16    0.6700
    341987.0000      36.653886     117.079846      88.000000    0.1400   -0.1800    0.0400      16    0.6500
    341988.0000      36.653885     117.079846      88.000000    0.0700   -0.1000   -0.0000      16    0.6700
    341989.0000      36.653885     117.079845      88.000000    0.0200   -0.0500   -0.0200      15    0.6800
    341990.0000      36.653884     117.079845      87.000000    0.0100    0.0100    0.0100      15    0.7000
    341991.0000      36.653884     117.079845      87.000000    0.0100    0.0000    0.0200      15    0.6700
    341992.0000      36.653884     117.079845      87.000000   -0.0000   -0.0000   -0.0100      15    0.6500
    341993.0000      36.653883     117.079844      87.000000    0.0000   -0.0000   -0.0000      15    0.6500
    341994.0000      36.653883     117.079844      87.000000    0.0000    0.0000   -0.0000      14    0.6500
    341995.0000      36.653882     117.079844      87.000000   -0.0100   -0.0100   -0.0100      15    0.6500
    341996.0000      36.653881     117.079844      87.000000    0.0000    0.0000    0.0100      16    0.6500
    341997.0000      36.653881     117.079844      87.000000    0.0000    0.0000    0.0000      16    0.6500
    341998.0000      36.653880     117.079843      87.000000   -0.0000   -0.0000   -0.0100      14    0.6500
    341999.0000      36.653879     117.079843      87.000000   -0.0100   -0.0200   -0.0400      15    0.6600
    342000.0000      36.653879     117.079843      87.000000   -0.0000    0.0000   -0.0000      15    0.6500
    342001.0000      36.653878     117.079842      87.000000    0.0100   -0.0000    0.0200      14    0.6800
    342002.0000      36.653877     117.079842      87.000000   -0.0000    0.0000    0.0100      14    0.6800
    342003.0000      36.653877     117.079842      87.000000   -0.0000   -0.0000    0.0000      15    0.6400
    342004.0000      36.653876     117.079841      87.000000   -0.0000   -0.0000   -0.0200      15    0.6300
    342005.0000      36.653875     117.079841      87.000000    0.0000   -0.0000    0.0200      15    0.6500
    342006.0000      36.653874     117.079841      87.000000    0.0000   -0.0000   -0.0100      15    0.6900
    342007.0000      36.653874     117.079840      87.000000   -0.0000   -0.0000   -0.0100      16    0.6700
    342008.0000      36.653873     117.079840      87.000000    0.0100   -0.0100    0.0100      16    0.6700
    342009.0000      36.653873     117.079839      87.000000   -0.0000    0.0100   -0.0000      16    0.6700
    342010.0000      36.653872     117.079839      87.000000    0.0100   -0.0100   -0.0000      16    0.6700
    342011.0000      36.653872     117.079839      87.000000   -0.0100    0.0100   -0.0100      16    0.6800
    342012.0000      36.653871     117.079838      87.000000    0.0100   -0.0100   -0.0200      16    0.6700
    342013.0000      36.653871     117.079838      87.000000   -0.0000   -0.0000    0.0100      16    0.6500
    342014.0000      36.653871     117.079838      87.000000   -0.0000   -0.0100   -0.0100      16    0.6700
    342015.0000      36.653871     117.079838      87.000000    0.0000   -0.0100   -0.0100      16    0.6500
    342016.0000      36.653871     117.079838      87.000000   -0.0000    0.0000   -0.0100      16    0.6500
    342017.0000      36.653870     117.079838      87.000000    0.0000   -0.0100    0.0100      16    0.6500
    342018.0000      36.653870     117.079838      87.000000   -0.0100    0.0100   -0.0100      16    0.6500
    342019.0000      36.653870     117.079838      87.000000   -0.0000   -0.0100   -0.0100      16    0.6500
    342020.0000      36.653869     117.079838      87.000000    0.0100    0.0000    0.0300      16    0.6800
    342021.0000      36.653869     117.079838      87.000000   -0.0000   -0.0100   -0.0000      16    0.6500
    342022.0000      36.653869     117.079838      87.000000   -0.0100   -0.0100   -0.0200      16    0.6700
    342023.0000      36.653870     117.079838      87.000000    0.0000   -0.0100    0.0000      15    0.6500
    342024.0000      36.653870     117.079838      87.000000    0.0100    0.0000    0.0200      15    0.6500
    342025.0000      36.653870     117.079837      87.000000   -0.0100   -0.0100   -0.0100      15    0.7000
    342026.0000      36.653870     117.079837      87.000000    0.0200    0.0100    0.0400      15    0.7000
    342027.0000      36.653870     117.079837      87.000000    0.0000    0.0000    0.0100      16    0.6500
    342028.0000      36.653870     117.079837      87.000000   -0.0000   -0.0000   -0.0100      16    0.6500
    342029.0000      36.653869     117.079837      87.000000    0.0000    0.0100    0.0100      16    0.6600
    342030.0000      36.653869     117.079837      87.000000   -0.0000   -0.0000    0.0000      16    0.7300
    342031.0000      36.653869     117.079837      87.000000   -0.0100    0.0000   -0.0100      16    0.7300
    342032.0000      36.653869     117.079837      87.000000   -0.0000   -0.0000   -0.0000      16    0.7300
    342033.0000      36.653869     117.079837      87.000000   -0.0000   -0.0000   -0.0000      16    0.7300
    342034.0000      36.653869     117.079838      87.000000   -0.0000   -0.0000   -0.0100      16    0.6900
    342035.0000      36.653869     117.079838      87.000000   -0.0000   -0.0000    0.0100      16    0.6900
    342036.0000      36.653869     117.079838      87.000000    0.0100    0.0100    0.0100      16    0.6900
    342037.0000      36.653870     117.079838      87.000000   -0.0100   -0.0100   -0.0100      16    0.6900
    342038.0000      36.653870     117.079838      87.000000   -0.0100    0.0000   -0.0100      16    0.6900
    342039.0000      36.653870     117.079838      87.000000    0.0000    0.0100    0.0100      16    0.6900
    342040.0000      36.653870     117.079838      87.000000    0.0400   -0.0800   -0.0100      14    0.7200
    342041.0000      36.653869     117.079838      87.000000    0.1800   -0.2500   -0.0000      14    0.7100
    342042.0000      36.653866     117.079841      88.000000    0.2900   -0.4200    0.0200      14    0.6800
    342043.0000      36.653863     117.079846      88.000000    0.5100   -0.1100   -0.0300      15    0.6600
    342044.0000      36.653851     117.079854      88.000000    0.7400   -1.6700    0.0700      16    0.6500
    342045.0000      36.653832     117.079863      88.000000    0.7800   -2.0300   -0.0200      15    0.6900
    342046.0000      36.653813     117.079870      88.000000    0.6500   -1.7800    0.0800      15    0.6600
    342047.0000      36.653795     117.079875      88.000000    0.5000   -1.6100    0.0400      16    0.6500
    342048.0000      36.653781     117.079879      88.000000    0.4300   -1.4500    0.0300      16    0.6700
